,Invoice,CustomerID,Country,Datetime,ItemCount,Quantity,Max_Price,Value
35473,578938,16592.0,United Kingdom,2011-11-27 13:07:00,1,12,2.1,25.200000000000003
35474,578939,17068.0,United Kingdom,2011-11-27 13:14:00,14,82,8.5,168.34
35475,578941,16024.0,United Kingdom,2011-11-27 13:26:00,62,378,4.95,245.95999999999992
35476,578942,17288.0,United Kingdom,2011-11-27 13:29:00,109,301,19.95,555.99
35477,578943,15009.0,United Kingdom,2011-11-27 13:35:00,28,165,4.95,348.84
35478,578944,16005.0,United Kingdom,2011-11-27 13:41:00,77,102,8.5,171.48000000000002
35479,578945,16877.0,United Kingdom,2011-11-27 13:47:00,19,71,6.95,125.83
35480,578946,16005.0,United Kingdom,2011-11-27 13:47:00,48,71,7.95,145.82999999999998
35481,578947,14547.0,United Kingdom,2011-11-27 13:49:00,51,438,12.75,534.5799999999999
35482,578948,17411.0,United Kingdom,2011-11-27 14:25:00,9,66,6.25,209.5
35483,578949,14954.0,United Kingdom,2011-11-27 14:30:00,85,127,19.95,336.16999999999985
35484,578950,17885.0,United Kingdom,2011-11-27 14:40:00,64,167,8.5,190.18999999999997
35485,578951,15514.0,United Kingdom,2011-11-27 14:40:00,8,277,3.75,499.23
35486,578952,18112.0,United Kingdom,2011-11-27 14:43:00,14,145,12.75,156.04999999999998
35487,578953,13546.0,United Kingdom,2011-11-27 14:50:00,38,144,9.95,208.71
35488,578954,15054.0,United Kingdom,2011-11-27 15:02:00,47,87,6.75,133.67999999999998
35489,578977,17231.0,United Kingdom,2011-11-27 15:18:00,59,283,9.95,464.77
35490,578992,13610.0,United Kingdom,2011-11-27 15:38:00,20,36,24.95,118.24000000000001
35491,578993,15987.0,United Kingdom,2011-11-27 15:38:00,54,182,8.25,244.85999999999999
35492,578994,14911.0,EIRE,2011-11-27 15:44:00,22,225,10.95,829.9100000000001
35493,578995,15861.0,United Kingdom,2011-11-27 15:59:00,100,589,7.95,599.6200000000001
35494,578996,13991.0,United Kingdom,2011-11-27 16:02:00,24,172,5.75,166.96
35495,578997,18001.0,United Kingdom,2011-11-27 16:02:00,16,78,16.95,164.99999999999997
35496,578998,15436.0,United Kingdom,2011-11-27 16:05:00,92,135,10.95,263.2099999999999
35497,578999,17595.0,United Kingdom,2011-11-27 16:08:00,49,144,8.25,230.88999999999996
35498,579000,13991.0,United Kingdom,2011-11-27 16:18:00,3,14,3.95,31.3
35499,579001,15555.0,United Kingdom,2011-11-27 16:19:00,100,460,8.95,470.8999999999999
35500,579002,14093.0,United Kingdom,2011-11-27 16:27:00,105,406,5.95,442.8499999999999
35501,579003,14741.0,United Kingdom,2011-11-28 08:48:00,10,166,5.75,231.95
35502,579005,16191.0,United Kingdom,2011-11-28 09:08:00,3,204,3.29,391.32
35503,579006,17924.0,United Kingdom,2011-11-28 09:08:00,1,72,1.79,128.88
35504,579007,17924.0,United Kingdom,2011-11-28 09:11:00,2,96,1.79,163.68
35505,579008,17739.0,United Kingdom,2011-11-28 09:12:00,4,166,7.08,389.28000000000003
35506,579009,16678.0,United Kingdom,2011-11-28 09:14:00,1,12,3.25,39.0
35507,579010,13258.0,United Kingdom,2011-11-28 09:31:00,4,50,8.25,103.6
35508,579011,15078.0,United Kingdom,2011-11-28 09:40:00,10,152,2.08,307.56000000000006
35509,579012,15511.0,United Kingdom,2011-11-28 09:43:00,26,44,12.75,164.93
35510,579013,18229.0,United Kingdom,2011-11-28 09:48:00,8,82,8.15,317.1
35511,579014,12906.0,United Kingdom,2011-11-28 09:53:00,8,364,8.25,552.48
35512,579015,12906.0,United Kingdom,2011-11-28 09:54:00,1,24,1.79,42.96
35513,579016,12906.0,United Kingdom,2011-11-28 09:55:00,7,198,5.95,387.78
35514,579017,15571.0,United Kingdom,2011-11-28 10:02:00,3,51,5.95,130.05
35515,579027,14102.0,United Kingdom,2011-11-28 10:20:00,9,223,2.89,295.42999999999995
35516,579037,13418.0,United Kingdom,2011-11-28 10:23:00,15,397,5.95,688.62
35517,579039,17031.0,United Kingdom,2011-11-28 10:23:00,9,110,2.08,154.4
35518,579062,17651.0,United Kingdom,2011-11-28 10:29:00,16,151,4.95,291.95000000000005
35519,579067,14470.0,United Kingdom,2011-11-28 10:31:00,8,55,25.0,163.54999999999998
35520,579069,14911.0,EIRE,2011-11-28 10:31:00,59,605,14.95,1073.2299999999993
35521,579087,13914.0,United Kingdom,2011-11-28 10:35:00,17,255,12.5,305.38
35522,579089,17920.0,United Kingdom,2011-11-28 10:46:00,32,58,10.4,111.11000000000001
35523,579091,14893.0,United Kingdom,2011-11-28 10:49:00,51,576,24.95,809.1200000000002
35524,579093,13081.0,United Kingdom,2011-11-28 10:54:00,63,1322,9.95,2123.92
35525,579094,12668.0,Germany,2011-11-28 10:56:00,37,292,9.95,738.6800000000002
35526,579095,17988.0,United Kingdom,2011-11-28 11:00:00,10,13,6.95,41.01
35527,579096,15561.0,United Kingdom,2011-11-28 11:07:00,11,172,4.95,350.92
35528,579097,13758.0,United Kingdom,2011-11-28 11:11:00,11,193,4.95,512.8100000000001
35529,579098,14606.0,United Kingdom,2011-11-28 11:18:00,55,109,10.95,192.19999999999996
35530,579099,15714.0,United Kingdom,2011-11-28 11:26:00,30,121,9.95,198.39999999999995
35531,579100,13004.0,United Kingdom,2011-11-28 11:27:00,25,352,5.95,345.44
35532,579101,16364.0,United Kingdom,2011-11-28 11:27:00,24,165,9.95,359.49
35533,579102,14911.0,EIRE,2011-11-28 11:33:00,43,340,16.95,805.5999999999999
35534,579103,18041.0,United Kingdom,2011-11-28 11:39:00,53,221,8.95,267.4
35535,579106,16705.0,United Kingdom,2011-11-28 11:42:00,26,424,16.95,1080.4800000000002
35536,579107,16705.0,United Kingdom,2011-11-28 11:43:00,1,10,1.65,16.5
35537,579108,16705.0,United Kingdom,2011-11-28 11:44:00,1,24,2.89,69.36
35538,579109,16705.0,United Kingdom,2011-11-28 11:45:00,2,24,1.45,34.8
35539,579116,17346.0,United Kingdom,2011-11-28 11:54:00,33,128,5.95,193.03
35540,579121,17299.0,United Kingdom,2011-11-28 12:01:00,4,69,2.55,91.06
35541,579122,12971.0,United Kingdom,2011-11-28 12:05:00,6,366,4.95,309.82
35542,579123,14217.0,United Kingdom,2011-11-28 12:08:00,4,128,9.95,139.6
35543,579124,15721.0,United Kingdom,2011-11-28 12:14:00,91,409,8.5,507.0799999999998
35544,579125,14215.0,United Kingdom,2011-11-28 12:19:00,28,511,6.25,445.81
35545,579126,13798.0,United Kingdom,2011-11-28 12:19:00,4,265,1.85,348.32
35546,579128,14397.0,United Kingdom,2011-11-28 12:30:00,5,102,2.1,161.39999999999998
35547,579129,17852.0,United Kingdom,2011-11-28 12:31:00,8,15,3.75,44.35
35548,579130,14735.0,United Kingdom,2011-11-28 12:32:00,4,62,3.75,163.01999999999998
35549,579131,12839.0,United Kingdom,2011-11-28 12:33:00,27,422,8.25,566.76
35550,579132,15022.0,United Kingdom,2011-11-28 12:35:00,52,193,9.95,223.55999999999997
35551,579133,17852.0,United Kingdom,2011-11-28 12:36:00,16,38,4.95,69.99000000000001
35552,579134,13115.0,United Kingdom,2011-11-28 12:38:00,22,330,3.75,499.55999999999995
35553,579135,18096.0,United Kingdom,2011-11-28 12:44:00,51,218,8.25,288.4399999999999
35554,579136,16094.0,United Kingdom,2011-11-28 12:45:00,13,109,12.75,316.93
35555,579138,13590.0,United Kingdom,2011-11-28 12:54:00,15,544,3.75,313.14
35556,579139,18102.0,United Kingdom,2011-11-28 12:55:00,1,192,1.49,286.08
35557,579141,17019.0,United Kingdom,2011-11-28 13:06:00,76,169,12.75,276.67999999999995
35558,579142,16744.0,United Kingdom,2011-11-28 13:06:00,36,210,8.25,283.0
35559,579143,13882.0,United Kingdom,2011-11-28 13:08:00,15,152,8.25,265.24
35560,579144,13269.0,United Kingdom,2011-11-28 13:11:00,21,342,5.95,485.9599999999999
35561,579145,14597.0,United Kingdom,2011-11-28 13:13:00,52,459,4.15,718.0500000000002
35562,579146,16347.0,United Kingdom,2011-11-28 13:14:00,40,191,25.0,443.36
35563,579147,13263.0,United Kingdom,2011-11-28 13:20:00,44,176,4.95,187.09999999999997
35564,579148,17523.0,United Kingdom,2011-11-28 13:20:00,8,49,16.95,125.55
35565,579149,13844.0,United Kingdom,2011-11-28 13:21:00,20,196,8.25,361.62
35566,579150,13408.0,United Kingdom,2011-11-28 13:25:00,10,340,4.15,605.4000000000001
35567,579151,13408.0,United Kingdom,2011-11-28 13:25:00,2,96,2.08,139.92000000000002
35568,579152,12479.0,Germany,2011-11-28 13:26:00,30,382,9.95,473.2
35569,579153,12660.0,France,2011-11-28 13:26:00,12,126,5.95,227.10000000000002
35570,579154,17218.0,United Kingdom,2011-11-28 13:27:00,32,116,12.75,218.9599999999999
35571,579155,18101.0,United Kingdom,2011-11-28 13:37:00,28,63,4.95,113.42
35572,579156,17419.0,United Kingdom,2011-11-28 13:47:00,13,86,8.5,304.94
35573,579157,15540.0,United Kingdom,2011-11-28 13:51:00,15,200,4.95,213.30000000000004
35574,579158,17188.0,United Kingdom,2011-11-28 13:53:00,13,140,6.95,309.11999999999995
35575,579159,13196.0,United Kingdom,2011-11-28 13:53:00,9,105,5.95,152.43
35576,579160,13196.0,United Kingdom,2011-11-28 13:54:00,4,60,1.25,58.4
35577,579161,17379.0,United Kingdom,2011-11-28 13:56:00,83,663,5.45,404.66
35578,579162,16393.0,United Kingdom,2011-11-28 13:58:00,30,136,4.25,300.02000000000004
35579,579163,15838.0,United Kingdom,2011-11-28 13:59:00,4,432,1.85,730.08
35580,579164,15838.0,United Kingdom,2011-11-28 14:00:00,2,132,1.85,242.04000000000002
35581,579165,13389.0,United Kingdom,2011-11-28 14:01:00,13,110,15.0,217.81
35582,579166,14290.0,United Kingdom,2011-11-28 14:02:00,16,97,5.95,264.53
35583,579167,16800.0,United Kingdom,2011-11-28 14:06:00,164,540,25.0,1201.4900000000002
35584,579168,17806.0,United Kingdom,2011-11-28 14:12:00,43,727,4.95,546.0399999999998
35585,579170,17811.0,United Kingdom,2011-11-28 14:26:00,32,63,8.95,188.5400000000001
35586,579171,13030.0,United Kingdom,2011-11-28 14:30:00,39,190,19.95,371.7399999999999
35587,579173,17359.0,United Kingdom,2011-11-28 14:37:00,15,161,9.95,127.85999999999999
35588,579174,13266.0,United Kingdom,2011-11-28 14:39:00,15,315,39.95,309.50999999999993
35589,579175,14562.0,United Kingdom,2011-11-28 14:39:00,26,110,8.95,321.19
35590,579176,13950.0,United Kingdom,2011-11-28 14:44:00,12,121,15.0,280.46
35591,579177,13089.0,United Kingdom,2011-11-28 14:53:00,8,250,4.95,705.9000000000001
35592,579179,17237.0,United Kingdom,2011-11-28 15:02:00,7,26,5.75,71.09
35593,579180,13881.0,United Kingdom,2011-11-28 15:09:00,4,344,2.55,621.5999999999999
35594,579181,13881.0,United Kingdom,2011-11-28 15:10:00,1,144,1.45,208.79999999999998
35595,579182,15601.0,United Kingdom,2011-11-28 15:15:00,9,172,3.75,178.4
35596,579183,15621.0,United Kingdom,2011-11-28 15:16:00,4,168,3.29,481.68000000000006
35597,579184,16746.0,United Kingdom,2011-11-28 15:17:00,11,93,8.5,301.20000000000005
35598,579185,13188.0,United Kingdom,2011-11-28 15:28:00,2,25,15.0,114.60000000000001
35599,579188,12748.0,United Kingdom,2011-11-28 15:34:00,39,290,16.95,466.72
35600,579189,16684.0,United Kingdom,2011-11-28 15:34:00,2,528,1.85,976.8000000000001
35601,579190,12657.0,France,2011-11-28 15:35:00,8,386,12.75,419.12000000000006
35602,579191,16684.0,United Kingdom,2011-11-28 15:35:00,1,600,0.36,216.0
35603,579193,12657.0,France,2011-11-28 15:47:00,8,386,12.75,419.12
35604,579194,15804.0,United Kingdom,2011-11-28 15:50:00,11,153,5.95,206.32999999999998
35605,579196,14096.0,United Kingdom,2011-11-28 15:54:00,532,2105,33.29,6580.960000000016
35606,579245,17929.0,United Kingdom,2011-11-28 16:01:00,1,16,8.5,136.0
35607,579249,17450.0,United Kingdom,2011-11-28 16:32:00,2,480,2.39,1147.2
35608,579250,14480.0,United Kingdom,2011-11-28 16:35:00,13,143,8.25,279.05
35609,579251,17450.0,United Kingdom,2011-11-28 16:39:00,3,1456,3.2,3821.36
35610,579252,17450.0,United Kingdom,2011-11-28 16:47:00,2,432,2.4,1034.4
35611,579253,17450.0,United Kingdom,2011-11-28 16:54:00,1,96,2.4,230.39999999999998
35612,579254,14511.0,United Kingdom,2011-11-28 17:05:00,19,209,25.0,301.31999999999994
35613,579255,14901.0,United Kingdom,2011-11-28 17:09:00,14,91,8.5,194.82000000000002
35614,579256,13349.0,United Kingdom,2011-11-29 08:07:00,15,224,1.95,197.31999999999996
35615,579257,15619.0,United Kingdom,2011-11-29 08:14:00,3,136,7.65,336.40000000000003
35616,579258,15148.0,United Kingdom,2011-11-29 08:21:00,20,187,5.95,301.28999999999996
35617,579259,12451.0,Switzerland,2011-11-29 08:40:00,14,150,8.95,222.5
35618,579260,14618.0,United Kingdom,2011-11-29 08:41:00,8,143,15.0,257.4
35619,579261,13429.0,United Kingdom,2011-11-29 09:10:00,19,286,2.08,313.8
35620,579262,13599.0,United Kingdom,2011-11-29 09:13:00,2,60,1.85,93.84000000000002
35621,579263,13599.0,United Kingdom,2011-11-29 09:14:00,2,18,2.08,29.88
35622,579264,13599.0,United Kingdom,2011-11-29 09:15:00,3,70,2.08,44.2
35623,579265,13599.0,United Kingdom,2011-11-29 09:15:00,2,48,1.79,58.56
35624,579267,14961.0,United Kingdom,2011-11-29 09:42:00,38,457,12.5,1144.7500000000002
35625,579268,14321.0,United Kingdom,2011-11-29 09:47:00,19,368,6.95,300.1600000000001
35626,579269,14601.0,United Kingdom,2011-11-29 09:48:00,7,168,2.95,213.96000000000004
35627,579270,15783.0,United Kingdom,2011-11-29 09:50:00,14,212,8.25,246.3
35628,579271,17450.0,United Kingdom,2011-11-29 09:56:00,10,649,5.13,2586.69
35629,579273,15197.0,United Kingdom,2011-11-29 10:00:00,17,267,2.55,306.35999999999996
35630,579274,13467.0,United Kingdom,2011-11-29 10:01:00,20,158,14.95,301.25
35631,579276,12654.0,Germany,2011-11-29 10:10:00,4,48,2.1,75.0
35632,579278,14209.0,United Kingdom,2011-11-29 10:18:00,6,34,12.75,197.10000000000002
35633,579279,15298.0,United Kingdom,2011-11-29 10:23:00,9,158,8.5,351.52
35634,579280,13928.0,United Kingdom,2011-11-29 10:33:00,6,18,8.5,107.89999999999999
35635,579281,12375.0,Finland,2011-11-29 10:36:00,5,90,2.08,187.20000000000002
35636,579282,16818.0,United Kingdom,2011-11-29 10:41:00,7,58,3.29,127.75999999999999
35637,579283,13883.0,United Kingdom,2011-11-29 10:45:00,48,532,16.95,931.7000000000003
35638,579284,15061.0,United Kingdom,2011-11-29 10:52:00,21,1619,10.95,3337.44
35639,579285,14180.0,United Kingdom,2011-11-29 10:56:00,8,24,12.75,160.35
35640,579286,17772.0,United Kingdom,2011-11-29 10:57:00,48,53,14.95,156.47000000000003
35641,579287,13496.0,United Kingdom,2011-11-29 10:58:00,9,112,1.69,152.32
35642,579288,17772.0,United Kingdom,2011-11-29 11:05:00,5,5,12.5,26.3
35643,579293,14419.0,United Kingdom,2011-11-29 11:22:00,49,86,6.25,216.75
35644,579300,14667.0,United Kingdom,2011-11-29 11:30:00,13,308,6.75,374.90000000000003
35645,579301,18118.0,United Kingdom,2011-11-29 11:32:00,88,167,12.75,293.15
35646,579307,17655.0,United Kingdom,2011-11-29 11:34:00,14,158,8.25,447.74000000000007
35647,579328,17711.0,United Kingdom,2011-11-29 11:40:00,10,139,4.95,164.57000000000002
35648,579332,14408.0,United Kingdom,2011-11-29 11:41:00,8,162,2.55,308.22
35649,579339,14866.0,United Kingdom,2011-11-29 11:45:00,5,148,7.65,337.28000000000003
35650,579345,12727.0,France,2011-11-29 11:46:00,22,338,8.25,570.9999999999999
35651,579350,15218.0,United Kingdom,2011-11-29 11:48:00,17,515,8.5,807.6800000000001
35652,579358,16992.0,United Kingdom,2011-11-29 11:50:00,11,81,12.75,214.45
35653,579364,14173.0,United Kingdom,2011-11-29 11:52:00,5,73,3.75,194.54999999999998
35654,579365,14173.0,United Kingdom,2011-11-29 11:54:00,1,6,2.08,12.48
35655,579387,14452.0,United Kingdom,2011-11-29 12:06:00,32,73,8.25,137.07000000000002
35656,579391,14251.0,United Kingdom,2011-11-29 12:07:00,13,380,2.95,490.6799999999999
35657,579393,12627.0,Germany,2011-11-29 12:07:00,28,306,8.25,512.9799999999999
35658,579399,13137.0,United Kingdom,2011-11-29 12:09:00,105,262,8.15,460.82999999999987
35659,579400,17306.0,United Kingdom,2011-11-29 12:10:00,7,1024,2.49,696.8000000000001
35660,579401,14550.0,United Kingdom,2011-11-29 12:12:00,22,187,9.95,424.82999999999987
35661,579402,17306.0,United Kingdom,2011-11-29 12:14:00,3,167,3.75,348.35
35662,579403,14503.0,United Kingdom,2011-11-29 12:15:00,9,180,8.25,436.1
35663,579404,14126.0,United Kingdom,2011-11-29 12:21:00,12,120,15.0,275.85
35664,579405,14126.0,United Kingdom,2011-11-29 12:22:00,2,338,1.25,367.78000000000003
35665,579406,13014.0,United Kingdom,2011-11-29 12:27:00,7,54,10.95,304.9
35666,579407,13657.0,United Kingdom,2011-11-29 12:32:00,7,77,15.0,229.79999999999998
35667,579408,14701.0,United Kingdom,2011-11-29 12:34:00,96,258,12.5,584.1399999999999
35668,579409,14701.0,United Kingdom,2011-11-29 12:38:00,1,1,6.95,6.95
35669,579410,16168.0,United Kingdom,2011-11-29 12:45:00,3,36,2.08,64.56
35670,579411,16794.0,United Kingdom,2011-11-29 12:46:00,23,96,4.95,160.92999999999998
35671,579412,14125.0,United Kingdom,2011-11-29 12:47:00,23,182,8.5,333.9200000000001
35672,579413,13668.0,United Kingdom,2011-11-29 12:50:00,47,218,16.65,424.28999999999996
35673,579414,14719.0,United Kingdom,2011-11-29 12:52:00,50,213,8.5,390.3699999999998
35674,579416,12471.0,Germany,2011-11-29 13:00:00,11,228,4.95,514.8599999999999
35675,579419,12471.0,Germany,2011-11-29 13:01:00,6,48,2.89,94.01999999999998
35676,579427,16479.0,United Kingdom,2011-11-29 13:04:00,21,67,12.5,231.18
35677,579430,12748.0,United Kingdom,2011-11-29 13:06:00,45,132,9.95,198.32999999999993
35678,579432,15311.0,United Kingdom,2011-11-29 13:12:00,18,168,9.95,282.18
35679,579433,17466.0,United Kingdom,2011-11-29 13:15:00,18,173,8.25,302.86999999999995
35680,579434,16678.0,United Kingdom,2011-11-29 13:17:00,16,287,4.95,308.54999999999995
35681,579435,16782.0,United Kingdom,2011-11-29 13:20:00,2,6,8.25,43.5
35682,579436,14785.0,United Kingdom,2011-11-29 13:21:00,1,48,0.79,37.92
35683,579437,16852.0,United Kingdom,2011-11-29 13:22:00,2,5,8.5,31.85
35684,579439,13426.0,United Kingdom,2011-11-29 13:29:00,7,120,4.15,298.48
35685,579440,14388.0,United Kingdom,2011-11-29 13:32:00,23,202,7.95,471.98
35686,579441,12464.0,Belgium,2011-11-29 13:33:00,4,17,14.95,221.89999999999998
35687,579442,15152.0,United Kingdom,2011-11-29 13:37:00,15,88,14.95,262.8
35688,579443,16479.0,United Kingdom,2011-11-29 13:40:00,14,35,7.85,69.65
35689,579444,13999.0,United Kingdom,2011-11-29 13:40:00,20,217,4.95,395.97
35690,579445,15206.0,United Kingdom,2011-11-29 13:41:00,3,72,2.55,183.6
35691,579446,14121.0,United Kingdom,2011-11-29 13:43:00,32,368,7.5,528.48
35692,579447,14390.0,United Kingdom,2011-11-29 13:46:00,29,281,5.95,636.46
35693,579448,14390.0,United Kingdom,2011-11-29 13:49:00,1,12,0.39,4.68
35694,579449,17101.0,United Kingdom,2011-11-29 13:57:00,2,200,1.79,251.0
35695,579450,12901.0,United Kingdom,2011-11-29 13:59:00,1,774,1.25,967.5
35696,579451,13147.0,United Kingdom,2011-11-29 13:59:00,1,48,4.95,237.60000000000002
35697,579452,13199.0,United Kingdom,2011-11-29 14:00:00,1,36,6.25,225.0
35698,579453,12748.0,United Kingdom,2011-11-29 14:03:00,9,90,8.5,108.74000000000001
35699,579454,12901.0,United Kingdom,2011-11-29 14:08:00,7,157,3.25,70.81
35700,579455,15239.0,United Kingdom,2011-11-29 14:14:00,19,221,2.95,318.8
35701,579456,13428.0,United Kingdom,2011-11-29 14:20:00,74,156,8.5,218.46999999999994
35702,579457,14824.0,United Kingdom,2011-11-29 14:20:00,7,152,2.95,316.70000000000005
35703,579458,16549.0,United Kingdom,2011-11-29 14:38:00,126,168,8.25,339.2100000000001
35704,579459,17173.0,United Kingdom,2011-11-29 14:38:00,4,99,5.95,321.9
35705,579461,15615.0,United Kingdom,2011-11-29 14:42:00,32,453,4.95,1039.0899999999995
35706,579462,13211.0,United Kingdom,2011-11-29 14:43:00,10,255,5.45,310.7800000000001
35707,579464,15214.0,United Kingdom,2011-11-29 14:51:00,10,104,4.95,179.7
35708,579465,15790.0,United Kingdom,2011-11-29 14:53:00,35,114,9.95,220.84999999999997
35709,579466,15189.0,United Kingdom,2011-11-29 14:57:00,2,72,4.25,306.0
35710,579467,15755.0,United Kingdom,2011-11-29 14:57:00,15,109,8.5,287.51
35711,579468,14711.0,United Kingdom,2011-11-29 14:58:00,34,77,10.75,239.70999999999995
35712,579469,13068.0,United Kingdom,2011-11-29 15:00:00,1,100,1.79,179.0
35713,579470,16549.0,United Kingdom,2011-11-29 15:06:00,194,588,9.95,1079.2700000000002
35714,579472,13521.0,United Kingdom,2011-11-29 15:09:00,126,180,7.95,287.88000000000005
35715,579473,13198.0,United Kingdom,2011-11-29 15:17:00,24,279,39.95,392.05999999999995
35716,579489,16775.0,United Kingdom,2011-11-29 15:22:00,10,27,16.95,129.15
35717,579491,14723.0,United Kingdom,2011-11-29 15:23:00,64,184,6.95,322.06999999999977
35718,579492,12670.0,France,2011-11-29 15:23:00,13,300,4.95,642.1199999999999
35719,579493,15570.0,United Kingdom,2011-11-29 15:24:00,18,220,9.95,344.61999999999995
35720,579494,17468.0,United Kingdom,2011-11-29 15:33:00,1,24,1.25,30.0
35721,579495,13576.0,United Kingdom,2011-11-29 15:34:00,8,180,3.39,327.48
35722,579497,14349.0,United Kingdom,2011-11-29 15:39:00,31,86,8.5,133.50000000000006
35723,579498,12798.0,Japan,2011-11-29 15:52:00,1,2040,1.79,3651.6
35724,579499,17682.0,United Kingdom,2011-11-29 15:59:00,29,378,3.75,574.98
35725,579501,14088.0,United Kingdom,2011-11-29 16:16:00,29,625,10.39,2075.81
35726,579503,17097.0,Spain,2011-11-29 16:23:00,31,117,12.5,170.7400000000001
35727,579505,13078.0,United Kingdom,2011-11-29 16:31:00,7,407,6.25,444.87000000000006
35728,579506,15089.0,United Kingdom,2011-11-29 16:31:00,11,119,4.95,138.20999999999998
35729,579507,15297.0,United Kingdom,2011-11-29 16:32:00,16,120,8.5,261.68
35730,579509,12963.0,United Kingdom,2011-11-29 16:44:00,9,47,12.5,148.78
35731,579510,14554.0,United Kingdom,2011-11-29 16:44:00,27,445,9.95,727.05
35732,579511,14836.0,United Kingdom,2011-11-29 16:45:00,1,12,1.95,23.4
35733,579513,12971.0,United Kingdom,2011-11-29 17:03:00,3,127,5.45,123.15
35734,579514,16688.0,United Kingdom,2011-11-29 17:12:00,12,64,8.15,283.64000000000004
35735,579515,14191.0,United Kingdom,2011-11-29 17:23:00,19,238,4.95,370.12999999999994
35736,579516,17841.0,United Kingdom,2011-11-29 17:52:00,158,357,16.95,775.2200000000001
35737,579517,12748.0,United Kingdom,2011-11-29 18:02:00,7,16,4.95,34.120000000000005
35738,579518,12748.0,United Kingdom,2011-11-29 18:05:00,15,46,5.95,78.22000000000001
35739,579520,12748.0,United Kingdom,2011-11-29 18:14:00,47,68,10.95,186.67999999999992
35740,579522,14432.0,United Kingdom,2011-11-30 08:04:00,15,160,8.95,284.38
35741,579523,15903.0,United Kingdom,2011-11-30 08:08:00,7,204,4.25,729.6
35742,579524,16295.0,United Kingdom,2011-11-30 08:17:00,17,134,12.5,302.56
35743,579525,15113.0,United Kingdom,2011-11-30 08:23:00,24,950,8.5,1288.6399999999999
35744,579526,18058.0,United Kingdom,2011-11-30 08:38:00,3,88,2.55,170.16
35745,579527,18210.0,United Kingdom,2011-11-30 08:43:00,18,270,8.95,441.04
35746,579528,12787.0,Netherlands,2011-11-30 08:44:00,3,50,2.08,104.0
35747,579529,12488.0,France,2011-11-30 08:50:00,26,267,7.95,477.2099999999999
35748,579530,14794.0,United Kingdom,2011-11-30 09:00:00,19,154,8.5,288.36
35749,579531,17017.0,United Kingdom,2011-11-30 09:18:00,12,418,3.39,588.42
35750,579533,12953.0,United Kingdom,2011-11-30 09:24:00,17,84,25.0,329.84999999999997
35751,579534,13784.0,United Kingdom,2011-11-30 09:33:00,1,36,1.06,38.160000000000004
35752,579535,15414.0,United Kingdom,2011-11-30 09:50:00,18,193,15.0,353.40000000000003
35753,579536,12957.0,United Kingdom,2011-11-30 09:53:00,60,674,7.95,968.9000000000003
35754,579538,14062.0,United Kingdom,2011-11-30 10:04:00,14,1390,4.95,1239.3800000000003
35755,579539,14911.0,EIRE,2011-11-30 10:06:00,17,99,16.65,300.9700000000001
35756,579540,13658.0,United Kingdom,2011-11-30 10:11:00,22,172,8.25,434.80000000000007
35757,579541,14653.0,United Kingdom,2011-11-30 10:12:00,46,134,12.5,287.6400000000001
35758,579542,13658.0,United Kingdom,2011-11-30 10:13:00,4,36,8.25,107.6
35759,579543,14653.0,United Kingdom,2011-11-30 10:14:00,2,3,12.5,16.66
35760,579544,14540.0,United Kingdom,2011-11-30 10:15:00,15,111,8.25,314.7300000000001
35761,579545,13098.0,United Kingdom,2011-11-30 10:18:00,18,515,14.95,931.4599999999999
35762,579548,15073.0,United Kingdom,2011-11-30 10:44:00,10,63,5.95,181.45
35763,579549,13203.0,United Kingdom,2011-11-30 10:45:00,12,196,3.95,163.22
35764,579550,12630.0,Finland,2011-11-30 10:48:00,28,261,16.95,449.0900000000001
35765,579551,15782.0,United Kingdom,2011-11-30 10:49:00,9,144,16.95,450.4
35766,579552,16210.0,United Kingdom,2011-11-30 10:54:00,17,440,4.95,788.4599999999999
35767,579553,14156.0,EIRE,2011-11-30 10:54:00,31,354,25.0,760.71
35768,579555,16241.0,United Kingdom,2011-11-30 11:08:00,112,357,9.95,609.4000000000001
35769,579556,17835.0,United Kingdom,2011-11-30 11:17:00,23,122,3.75,126.66000000000001
35770,579558,14755.0,United Kingdom,2011-11-30 11:24:00,30,368,10.95,737.8000000000002
35771,579559,16764.0,United Kingdom,2011-11-30 11:30:00,57,100,4.95,169.20000000000002
35772,579560,15039.0,United Kingdom,2011-11-30 11:31:00,33,71,16.95,171.63
35773,579561,16115.0,United Kingdom,2011-11-30 11:32:00,24,83,9.95,149.01000000000002
35774,579571,16657.0,United Kingdom,2011-11-30 11:48:00,30,307,2.49,229.27
35775,579572,15394.0,United Kingdom,2011-11-30 11:49:00,14,138,12.75,329.4000000000001
35776,579600,13647.0,United Kingdom,2011-11-30 12:00:00,19,236,9.95,402.22
35777,579605,15024.0,United Kingdom,2011-11-30 12:01:00,28,148,8.25,295.91
35778,579612,15024.0,United Kingdom,2011-11-30 12:06:00,1,1,8.5,8.5
35779,579619,18241.0,United Kingdom,2011-11-30 12:10:00,5,70,2.89,117.53999999999999
35780,579623,16062.0,United Kingdom,2011-11-30 12:15:00,16,150,12.75,375.48
35781,579629,14963.0,United Kingdom,2011-11-30 12:16:00,28,227,4.15,248.17000000000004
35782,579634,12598.0,France,2011-11-30 12:18:00,11,147,12.75,163.85
35783,579666,14893.0,United Kingdom,2011-11-30 12:31:00,22,223,8.25,428.73
